"samples" "V1" "V2" "group"
"44" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"45" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"46" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"47" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"48" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"49" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"50" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"51" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"52" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"53" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"54" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"55" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"56" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"57" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"58" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"59" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"60" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"61" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"62" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"63" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"64" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"65" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"66" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"67" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"68" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"69" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"70" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"71" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"72" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"73" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"74" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"75" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"76" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"77" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"78" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"79" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"80" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"81" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"82" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"83" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"84" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"85" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"86" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"87" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"88" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"89" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"90" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"91" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"92" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"93" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"94" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"95" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"96" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"97" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"98" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"99" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"100" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"101" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"102" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"103" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"104" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"105" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"106" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"107" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"108" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"109" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"110" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"111" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"112" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"113" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"114" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"115" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"116" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"117" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"118" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"119" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"120" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"121" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"122" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"123" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"124" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"125" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"126" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"127" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"128" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"129" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"130" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"131" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"132" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"133" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"134" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"135" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"136" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"137" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"138" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"139" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"140" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"141" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"142" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"143" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"144" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"145" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"146" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"147" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"148" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"149" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"150" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"151" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"152" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"153" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"154" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"155" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"156" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"157" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"158" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"159" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"160" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"161" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"162" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"163" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"164" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"165" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"166" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"167" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"168" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"169" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"170" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"171" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"172" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"173" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"174" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"175" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"176" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"177" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"178" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"179" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"180" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"181" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"182" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"183" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"184" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"185" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"186" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"187" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"188" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"189" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"190" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"191" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"192" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"193" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"194" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"195" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"196" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"197" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"198" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"199" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"200" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"201" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"202" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"203" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"204" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"205" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"206" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"207" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"208" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"209" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"210" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"211" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"212" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"213" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"214" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"215" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"216" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"217" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"218" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"219" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"220" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"221" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"222" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"223" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"224" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"225" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"226" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"227" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"228" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"229" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"230" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"231" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"232" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"233" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"234" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"235" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"236" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"237" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"238" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"239" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"240" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"241" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"242" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"243" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"244" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"245" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"246" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"247" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"248" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"249" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"250" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"251" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"252" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"253" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"254" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"255" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"256" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"257" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"258" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"259" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"260" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"261" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"262" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"263" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"264" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"265" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"266" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"267" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"268" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"269" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"270" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"271" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"272" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"273" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"274" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"275" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"276" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"277" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"278" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"279" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-LT"
"280" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"281" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"282" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"283" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"284" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"285" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"286" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"287" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"288" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"289" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"290" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"291" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"292" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"293" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"294" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"295" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"296" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"297" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"298" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"299" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"300" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"301" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"302" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"303" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"304" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"305" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"306" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"307" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"308" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"309" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"310" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"311" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"312" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"313" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"314" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"315" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"316" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"317" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"318" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"319" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"320" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"321" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"322" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"323" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"324" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"325" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"326" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"327" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"328" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"329" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"330" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"331" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"332" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"333" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"334" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"335" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"336" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"337" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"338" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"339" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"340" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"341" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"342" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"343" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"344" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"345" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"346" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"347" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"348" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"349" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"350" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"351" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"352" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"353" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"354" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"355" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"356" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"357" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"358" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"359" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"360" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"361" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"362" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"363" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"364" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"365" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"366" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
"367" "PCOS" -0.244575456707838 -0.0666730295979769 "PCOS-HT"
