"samples" "V1" "V2" "group"
"188" "Sample1167" -0.271397499530697 0.0364172196742248 "HC-E"
"189" "Sample1168" -0.267506218870516 0.0144224833247883 "HC-E"
"190" "Sample1169" -0.268075077581511 0.0677155271193655 "PCOS-E"
"191" "Sample117" -0.269035418464153 0.0945132239484239 "HC-E"
"192" "Sample1170" -0.25278493794444 0.0379137627201585 "PCOS-E"
"193" "Sample1171" -0.244871930876974 0.142062933940362 "PCOS-E"
"194" "Sample1172" -0.244837110242277 0.0756818882658128 "HC-E"
"195" "Sample1173" -0.271554380795114 0.0738184481869132 "HC-E"
"196" "Sample1174" -0.273957054222442 0.0440440352063815 "PCOS-E"
"197" "Sample1175" -0.262270752739519 0.106441329847222 "HC-E"
"198" "Sample1176" -0.251559047263056 0.0778691340552361 "HC-E"
"199" "Sample1177" -0.219649126624628 -0.0718748126981268 "HC-E"
"200" "Sample1178" -0.257630032095784 0.0689238450150801 "PCOS-E"
"201" "Sample1179" -0.263340097879979 0.108202927962511 "HC-E"
"202" "Sample118" -0.220557769860229 0.0900033301192882 "HC-E"
"203" "Sample1180" -0.22371086441333 0.0831164865461571 "HC-E"
"204" "Sample1181" -0.261200836812707 -0.0717112872389698 "HC-E"
"205" "Sample1182" -0.262843200575048 0.0790369394833489 "HC-E"
"206" "Sample1183" -0.292109968351192 0.0709549907919426 "HC-E"
"207" "Sample1184" -0.22673394558665 -0.0480289870487647 "HC-E"
"208" "Sample1185" -0.291962810059081 0.0710279467956612 "HC-E"
"209" "Sample1186" -0.26248166922014 0.0509154514138555 "PCOS-E"
"210" "Sample1187" -0.258934175881368 0.0553619405571742 "HC-E"
"211" "Sample1188" -0.244122281050347 0.0264641625906024 "PCOS-E"
"212" "Sample1189" -0.25473610835771 0.069611672582925 "HC-E"
"213" "Sample119" -0.251246339582211 -0.0841778945083797 "HC-E"
"214" "Sample1190" -0.255694698544015 -0.0136803527293314 "HC-E"
"215" "Sample1191" -0.254889863891978 0.0911448490165857 "HC-E"
"216" "Sample1192" -0.25612876438554 0.134242399132838 "HC-E"
"217" "Sample1193" -0.271986080135667 0.0920599732120649 "PCOS-E"
"218" "Sample1194" -0.234860938007413 0.09677225644555 "HC-E"
"219" "Sample1195" -0.238165313872316 0.0108468475793462 "HC-E"
"220" "Sample1196" -0.272886507149258 -0.0344821979429869 "PCOS-E"
"221" "Sample1197" -0.256507370626261 0.0908596324865851 "PCOS-E"
"222" "Sample1198" -0.280765905399286 0.0642790338803505 "HC-E"
"223" "Sample1199" -0.296805941672815 0.0812837575722001 "PCOS-E"
"224" "Sample12" -0.236149293208942 0.0250499689328072 "HC-E"
"225" "Sample120" -0.24556648037384 0.0825287561264719 "HC-E"
"226" "Sample1200" -0.197191523068485 0.0356991696557517 "HC-E"
"227" "Sample1201" -0.285920983626064 0.088550555411062 "PCOS-E"
"228" "Sample1202" -0.284346163042506 0.0435063145269611 "PCOS-E"
"229" "Sample1203" -0.24625512536989 0.0999015714852848 "PCOS-E"
"230" "Sample1204" -0.252552800028266 0.0999838688161099 "HC-E"
"231" "Sample1205" -0.281944611341591 0.0774484183782116 "HC-E"
"232" "Sample1206" -0.284658705860933 0.0867794632098884 "HC-E"
"233" "Sample1207" -0.277415194530496 0.0600327386472675 "HC-E"
"234" "Sample1208" -0.282731155256755 0.0807151204767229 "HC-E"
"235" "Sample1209" -0.26698682583229 0.09598884826409 "PCOS-E"
"236" "Sample121" -0.287038530929966 0.075137204182585 "HC-E"
"237" "Sample1210" -0.288549088132575 0.0942682147533181 "PCOS-E"
"238" "Sample1211" -0.187794769255586 0.0292213903415004 "HC-E"
"239" "Sample1212" -0.221440427407469 0.123492554529286 "PCOS-E"
"240" "Sample1213" -0.304033819039538 0.0694802076404753 "HC-E"
"241" "Sample1214" -0.277925091508683 0.103007742901729 "PCOS-E"
"242" "Sample1215" -0.2715515205454 -0.0104285297895845 "HC-E"
"243" "Sample1216" -0.249055883128879 0.125770118831868 "HC-E"
"244" "Sample1217" -0.294912099637402 0.0864923883188019 "PCOS-E"
"245" "Sample1218" -0.172980554410499 0.104132315053363 "PCOS-E"
"246" "Sample1219" -0.282575805268408 0.0729823551742423 "HC-E"
"247" "Sample122" -0.21067055022342 -0.0880630072503772 "HC-E"
"248" "Sample1220" -0.286833162956258 0.0967305143225241 "HC-E"
"249" "Sample1221" -0.291191140246515 0.0846968820564809 "HC-E"
"250" "Sample1222" -0.250113412891906 -0.0319926855733381 "PCOS-E"
"251" "Sample1223" -0.271457091354303 0.0704229940268235 "HC-E"
"252" "Sample1224" -0.256024790970518 0.090717196888311 "HC-E"
"253" "Sample1225" -0.271098764595276 0.0801836544026409 "PCOS-E"
"254" "Sample1226" -0.226007155419846 0.0712411396992736 "HC-E"
"255" "Sample1227" -0.247087828966748 0.0789935792129485 "HC-E"
"256" "Sample1228" -0.275544463644708 0.0355421536693833 "HC-E"
"257" "Sample1229" -0.255799712237982 0.117215408054905 "PCOS-E"
"258" "Sample123" -0.282532831011574 0.0695891491532482 "HC-E"
"259" "Sample1230" -0.265478976514884 0.0915655071052138 "HC-E"
"260" "Sample1231" -0.2433708337076 -0.0469042255025963 "HC-E"
"261" "Sample1232" -0.20097222955955 0.0718072612806489 "HC-E"
"262" "Sample1233" -0.18706420414488 0.0123251026560084 "PCOS-E"
"263" "Sample1234" -0.286125879893155 0.056822001325229 "PCOS-E"
"264" "Sample1235" -0.176526974626259 0.0572832894605914 "HC-E"
"265" "Sample1236" -0.278113876059487 0.0659261001630794 "HC-E"
"266" "Sample1237" -0.282964349947783 0.0342519785741571 "HC-E"
"267" "Sample1238" -0.277396669025263 0.0504241412723657 "HC-E"
"268" "Sample1239" -0.284719794781773 0.00949293889353244 "HC-E"
"269" "Sample124" -0.262657900512199 0.046074111649198 "PCOS-E"
"270" "Sample1240" -0.287799798217962 0.0789169435641958 "PCOS-E"
"271" "Sample1241" -0.253635415551815 0.000234308922704471 "HC-E"
"272" "Sample1242" -0.305188466634922 0.0722588024798248 "HC-E"
"273" "Sample1243" -0.260075498377593 0.0809572743082412 "PCOS-E"
"274" "Sample1244" -0.273935890030371 0.09325556689174 "HC-E"
"275" "Sample1245" -0.250923036130895 0.0749719896252868 "PCOS-E"
"276" "Sample1246" -0.265728412527967 0.0501459580955789 "HC-E"
"277" "Sample1247" -0.285136423585583 0.067015297371739 "PCOS-E"
"278" "Sample1248" -0.290977118767075 0.0907392424175462 "PCOS-E"
"279" "Sample1249" -0.291171058431109 0.0734506661937253 "HC-E"
"280" "Sample125" -0.257733884950659 0.060524185358492 "HC-E"
"281" "Sample1250" -0.283880610000842 0.067609787588045 "HC-E"
"282" "Sample1251" -0.262284813618075 0.102603598031865 "PCOS-E"
"283" "Sample1252" -0.286877032415148 0.0698290698865046 "PCOS-E"
"284" "Sample1253" -0.283906290556539 0.0603207008686607 "HC-E"
"285" "Sample1254" -0.289577892516485 0.0487286211074356 "HC-E"
"286" "Sample1255" -0.225946696255708 -0.0107175735521824 "HC-E"
"287" "Sample1256" -0.244696121101297 0.119482741515168 "HC-E"
"288" "Sample1257" -0.254497510220109 -0.120063111741455 "HC-E"
"289" "Sample1258" -0.260007052124007 0.0957214099952679 "HC-E"
"290" "Sample1259" -0.240834393064425 0.0632109174829524 "PCOS-E"
"291" "Sample126" -0.236945161980329 0.0257488178678817 "PCOS-E"
"292" "Sample1260" -0.271483885695246 0.0573496902171783 "HC-E"
"293" "Sample1261" -0.307463389600171 0.0500881776457342 "HC-E"
"294" "Sample1262" -0.2898816508354 0.0647556806043126 "HC-E"
"295" "Sample1263" -0.271757651876629 0.0692281087792148 "PCOS-E"
"296" "Sample1264" -0.254210572722324 0.0801893761988153 "HC-E"
"297" "Sample1265" -0.257624094209986 -0.0311839761174666 "HC-E"
"298" "Sample1266" -0.282787123359655 0.0519960676115882 "HC-E"
"299" "Sample1267" -0.204978054875298 0.119662515528236 "HC-E"
"300" "Sample1268" -0.267832666705159 0.0122610993478299 "HC-E"
"301" "Sample1269" -0.234523532465408 0.0941552610745385 "PCOS-E"
"302" "Sample127" -0.249521141689724 0.0817173740384097 "HC-E"
"303" "Sample1270" -0.251536152841865 -0.0289899865613389 "HC-E"
"304" "Sample1271" -0.175619251170988 0.14244810990139 "HC-E"
"305" "Sample1272" -0.237471855937711 0.0848204436038915 "HC-E"
"306" "Sample1273" -0.262694433904793 0.0160981935452728 "HC-E"
"307" "Sample1274" -0.281730467406921 0.0973295694884613 "HC-E"
"308" "Sample1275" -0.275580231542059 0.0521565077266337 "HC-E"
"309" "Sample1276" -0.247044637314305 0.0757847959909315 "HC-E"
"310" "Sample1277" -0.261033729623403 -0.035416670218394 "HC-E"
"311" "Sample1278" -0.277666454527206 0.0798843521537298 "HC-E"
"312" "Sample1279" -0.307500670276881 0.0284157183518902 "HC-E"
"313" "Sample128" -0.251591278130571 -0.0022917768245311 "HC-E"
"314" "Sample1280" -0.29143410641201 0.0854612334916155 "HC-E"
"315" "Sample1281" -0.255857044506832 0.103387371428907 "HC-E"
"316" "Sample1282" -0.288261020743326 0.0858986045496538 "PCOS-E"
"317" "Sample1283" -0.243651451241884 0.0549701590292844 "HC-E"
"318" "Sample1284" -0.212206533730479 0.142141860098341 "HC-E"
"319" "Sample1285" -0.263135255089083 0.0740813836983063 "PCOS-E"
"320" "Sample1286" -0.28699454896482 0.101114308898774 "PCOS-E"
"321" "Sample1287" -0.28063121489228 0.0901021712842106 "PCOS-E"
"322" "Sample1288" -0.269850202271164 0.0862226569668143 "HC-E"
"323" "Sample1289" -0.273638283804191 -0.0807870670126484 "PCOS-E"
"324" "Sample129" -0.251002497393953 0.0854186074740896 "HC-E"
"325" "Sample1290" -0.240085326726552 -0.0387768732039776 "HC-E"
"326" "Sample1291" -0.294178119847952 0.0905898538420015 "PCOS-E"
"327" "Sample1292" -0.283862639416401 0.0731008945931187 "HC-E"
"328" "Sample1293" -0.242286843609301 0.0911370235802048 "PCOS-E"
"329" "Sample1294" -0.244332159452683 0.12055771603133 "HC-E"
"330" "Sample1295" -0.272732716143256 0.125475675748228 "PCOS-E"
"331" "Sample1296" -0.264930236432731 0.105345441001569 "HC-E"
"332" "Sample1297" -0.29269142028744 0.0894962303884896 "HC-E"
"333" "Sample1298" -0.27133030101163 0.0742720450177511 "HC-E"
"334" "Sample1299" -0.268491241826936 0.0865081198235616 "PCOS-E"
"335" "Sample13" -0.253228078020218 0.00804173035335522 "HC-E"
"336" "Sample130" -0.250451730384973 0.13451110780743 "HC-E"
"337" "Sample1300" -0.268529509361672 0.087877847507317 "PCOS-E"
"338" "Sample1301" -0.27430003140844 0.0961276830208942 "HC-E"
"339" "Sample1302" -0.290032056271573 0.0789102705235895 "HC-E"
"340" "Sample1303" -0.263627242839659 0.100370015952579 "HC-E"
"341" "Sample1304" -0.244888082623221 0.0956945756297772 "HC-E"
"342" "Sample1305" -0.176075027615584 0.0272988645605669 "HC-E"
"343" "Sample1306" -0.26483472328305 0.0882015843438641 "HC-E"
"344" "Sample1307" -0.294158484250157 0.0827715239684005 "PCOS-E"
"345" "Sample1308" -0.22014811853057 0.0908994805948681 "HC-E"
"346" "Sample1309" -0.277465488670076 0.0804802980444689 "HC-E"
"347" "Sample131" -0.270963108690619 0.0901246749424539 "PCOS-E"
"348" "Sample1310" -0.257997270867562 0.0852587197323881 "HC-E"
"349" "Sample1311" -0.279333516267894 0.0964154995379579 "PCOS-E"
"350" "Sample1312" -0.257288803889547 -0.0223868336097834 "HC-E"
"351" "Sample1313" -0.200340336748731 0.0952568983155074 "PCOS-E"
"352" "Sample1314" -0.294052745962986 0.078843112366241 "HC-E"
"353" "Sample1315" -0.299843239571863 0.0565538401181729 "HC-E"
"354" "Sample1316" -0.268808915282944 0.0803434098539925 "HC-E"
"355" "Sample1317" -0.225157579706151 -0.0131791224569497 "HC-E"
"356" "Sample1318" -0.230956444917873 0.0647829923296784 "PCOS-E"
"357" "Sample1319" -0.220360432104544 -0.065078475901638 "HC-E"
"358" "Sample132" -0.226418896827121 0.0943173923049564 "HC-E"
"359" "Sample1320" -0.232811183634069 0.0996789585728899 "HC-E"
"360" "Sample1321" -0.270270300083175 0.0588082262648194 "PCOS-E"
"361" "Sample1322" -0.207098108037552 0.129250218465838 "PCOS-E"
"362" "Sample1323" -0.276831758998091 0.070257321863244 "HC-E"
"363" "Sample1324" -0.293010367903486 0.0937538567578676 "PCOS-E"
"364" "Sample1325" -0.268480649847142 -7.47168635689807e-05 "HC-E"
"365" "Sample1326" -0.244053937666157 0.0312073270554295 "PCOS-E"
"366" "Sample1327" -0.287327756961677 0.0479843766249988 "HC-E"
"367" "Sample1328" -0.229888917642033 0.0789763875613261 "HC-E"
"368" "Sample1329" -0.233514579861877 0.0282166566947189 "PCOS-E"
"369" "Sample133" -0.22958268583804 0.0100872760213793 "HC-E"
"370" "Sample1330" -0.266154315306414 0.102602864609809 "PCOS-E"
"371" "Sample1331" -0.258323773616496 0.108023487673915 "HC-E"
"372" "Sample1332" -0.285253319256692 0.107656602163696 "HC-E"
"373" "Sample1333" -0.285543346459531 0.0172304871300332 "PCOS-E"
"374" "Sample1334" -0.252639914003791 0.114878407422716 "HC-E"
"375" "Sample1335" -0.273671463559567 0.0823652890436615 "HC-E"
"376" "Sample1336" -0.260929954311534 0.0918233802046179 "HC-E"
"377" "Sample1337" -0.258287745062357 0.0809422664469928 "HC-E"
"378" "Sample1338" -0.278737309051565 0.106522944694942 "PCOS-E"
"379" "Sample1339" -0.278080636884286 0.0659344010269259 "HC-E"
"380" "Sample134" -0.261482880700163 -0.0353935524890986 "PCOS-E"
"381" "Sample1340" -0.224452991010744 0.102984193505422 "HC-E"
"382" "Sample1341" -0.268458453394516 0.108207189968478 "HC-E"
"383" "Sample1342" -0.23175634762241 0.0896240069426305 "PCOS-E"
"384" "Sample1343" -0.241474881300282 0.0954350051085561 "PCOS-E"
"385" "Sample1344" -0.267071511342485 0.0655440953647051 "HC-E"
"386" "Sample1345" -0.260388896345552 -0.116239967488832 "HC-E"
"387" "Sample1346" -0.168933002345226 -0.0547200460591789 "HC-E"
"388" "Sample1347" -0.277646798694089 0.0963755595910953 "PCOS-E"
"389" "Sample1348" -0.287650396877652 0.0707445775281312 "HC-E"
"390" "Sample1349" -0.308189287376287 0.0603327336867205 "HC-E"
"391" "Sample135" -0.249402359578882 0.09144805895547 "PCOS-E"
"392" "Sample1350" -0.28602935911243 0.0942314786241279 "HC-E"
