"samples" "V1" "V2" "group"
"109" "Sample1096" -0.269169567056425 -0.0910329282369258 "HC"
"110" "Sample1097" -0.278748268751913 -0.0856937405397245 "HC"
"111" "Sample1098" -0.266951252753636 -0.108466462759237 "PCOS"
"112" "Sample1099" -0.265512385117493 -0.0991484918980758 "HC"
"113" "Sample11" -0.252982243512406 -0.0746162163652894 "HC"
"114" "Sample110" -0.242878967319567 -0.0833215221333181 "HC"
"115" "Sample1100" -0.280914352895984 -0.0540415973458946 "HC"
"116" "Sample1101" -0.230869301688932 -0.0497897957371509 "HC"
"117" "Sample1102" -0.277450714671976 -0.0647001904778275 "PCOS"
"118" "Sample1103" -0.280457044531693 -0.0711198554120328 "PCOS"
"119" "Sample1104" -0.280769619942759 -0.0727121993497662 "PCOS"
"120" "Sample1105" -0.245860549133845 -0.0822619244324896 "PCOS"
"121" "Sample1106" -0.23832985838968 0.0963424252865572 "HC"
"122" "Sample1107" -0.246695536939368 -0.060386047138359 "PCOS"
"123" "Sample1108" -0.247061594048594 -0.103109159439938 "HC"
"124" "Sample1109" -0.267935150353834 -0.0277091131476988 "PCOS"
"125" "Sample111" -0.263425396378441 -0.0698862838576244 "HC"
"126" "Sample1110" -0.295914246224857 -0.0626496696081835 "HC"
"127" "Sample1111" -0.256838704346491 -0.081673549075556 "HC"
"128" "Sample1112" -0.244031205902354 0.0345962821733747 "HC"
"129" "Sample1113" -0.281782142009919 -0.0752540276383204 "PCOS"
"130" "Sample1114" -0.277049635817008 -0.104988160709287 "HC"
"131" "Sample1115" -0.2964762541711 -0.0715996719307222 "HC"
"132" "Sample1116" -0.280122648783943 0.0716549050168676 "HC"
"133" "Sample1117" -0.283646883354633 -0.082766660972601 "PCOS"
"134" "Sample1118" -0.301688584994296 -0.064048146517124 "HC"
"135" "Sample1119" -0.264804188249815 -0.0419840505646014 "HC"
"136" "Sample112" -0.269387936558469 -0.0404454565135988 "PCOS"
"137" "Sample1120" -0.250588310431107 0.0499404313965838 "HC"
"138" "Sample1121" -0.2686529597306 -0.0823553767091114 "HC"
"139" "Sample1122" -0.195578470790616 0.0593857442452894 "PCOS"
"140" "Sample1123" -0.282445560547097 -0.0809140278362375 "HC"
"141" "Sample1124" -0.278643428886572 -0.0858288371890221 "HC"
"142" "Sample1125" -0.284860848068478 -0.0734824393933807 "HC"
"143" "Sample1126" -0.266968387849213 -0.085038657363946 "PCOS"
"144" "Sample1127" -0.265355149165023 -0.00241989071662316 "HC"
"145" "Sample1128" -0.280181414940344 -0.077248709370533 "PCOS"
"146" "Sample1129" -0.279597506367608 -0.113770392644201 "HC"
"147" "Sample113" -0.252183766174807 -0.100963813641039 "HC"
"148" "Sample1130" -0.257514604853761 -0.0494853649521639 "HC"
"149" "Sample1131" -0.276521029365524 -0.0381055504996524 "HC"
"150" "Sample1132" -0.244420303506941 -0.0711915237102155 "HC"
"151" "Sample1133" -0.269979229619392 -0.0826300308627264 "HC"
"152" "Sample1134" -0.294258308651632 -0.0459870717364493 "HC"
"153" "Sample1135" -0.295143826901187 -0.0173344029159696 "PCOS"
"154" "Sample1136" -0.28496820001828 -0.0604214169773638 "HC"
"155" "Sample1137" -0.293484640122852 -0.0741905815015235 "HC"
"156" "Sample1138" -0.214484789973178 -0.0717595531491704 "PCOS"
"157" "Sample1139" -0.248811076800558 -0.0521218673549079 "HC"
"158" "Sample114" -0.240215520481142 -0.0765290526607417 "HC"
"159" "Sample1140" -0.262463946693243 0.0474994409706074 "HC"
"160" "Sample1141" -0.257032985293384 -0.0226118091758248 "PCOS"
"161" "Sample1142" -0.287268786140808 0.028163164306199 "HC"
"162" "Sample1143" -0.212486941165966 -0.0984238986548337 "HC"
"163" "Sample1144" -0.297200850788368 -0.0359221114690737 "HC"
"164" "Sample1145" -0.227741353823417 0.0656884763566747 "PCOS"
"165" "Sample1146" -0.28192053565151 -0.0972405739643939 "PCOS"
"166" "Sample1147" -0.275752507081832 -0.058242759516609 "HC"
"167" "Sample1148" -0.205654729743026 -0.058161001464023 "PCOS"
"168" "Sample1149" -0.205906546814725 -0.0104211838928436 "HC"
"169" "Sample115" -0.230566200959298 0.0730317651599768 "HC"
"170" "Sample1150" -0.260177151102069 -0.105143238182023 "PCOS"
"171" "Sample1151" -0.313014927279526 -0.0701159370808713 "HC"
"172" "Sample1152" -0.203882572479272 0.0998158695636762 "HC"
"173" "Sample1153" -0.254259642515296 -0.101143031503383 "HC"
"174" "Sample1154" -0.273434359727897 -0.0965955564703931 "HC"
"175" "Sample1155" -0.253375910369574 -0.0980002624665236 "PCOS"
"176" "Sample1156" -0.30121401808175 -0.0512750785440041 "PCOS"
"177" "Sample1157" -0.282900727851266 -0.0962378840743378 "PCOS"
"178" "Sample1158" -0.263198221811008 0.0548548655093021 "HC"
"179" "Sample1159" -0.25246468576339 -0.0877820513608985 "HC"
"180" "Sample116" -0.256222414976805 -0.0761395426354358 "PCOS"
"181" "Sample1160" -0.216438210666322 -0.0874699716636111 "PCOS"
"182" "Sample1161" -0.266239455108444 -0.0842509527561933 "HC"
"183" "Sample1162" -0.269313307567546 -0.0994799791001848 "HC"
"184" "Sample1163" -0.265556915224922 0.0650757073063303 "HC"
"185" "Sample1164" -0.212820998108051 -0.0189763310668441 "HC"
"186" "Sample1165" -0.277493502831903 0.0425231255157377 "HC"
"187" "Sample1166" -0.316822855004366 -0.0475187234904324 "HC"
"188" "Sample1167" -0.271397499530698 -0.0364172196742246 "HC"
"189" "Sample1168" -0.267506218870517 -0.0144224833247884 "HC"
"190" "Sample1169" -0.268075077581512 -0.0677155271193654 "PCOS"
"191" "Sample117" -0.269035418464154 -0.0945132239484238 "HC"
"192" "Sample1170" -0.25278493794444 -0.0379137627201585 "PCOS"
"193" "Sample1171" -0.244871930876974 -0.142062933940361 "PCOS"
"194" "Sample1172" -0.244837110242277 -0.0756818882658128 "HC"
"195" "Sample1173" -0.271554380795115 -0.0738184481869134 "HC"
"196" "Sample1174" -0.273957054222441 -0.0440440352063814 "PCOS"
"197" "Sample1175" -0.262270752739519 -0.106441329847222 "HC"
"198" "Sample1176" -0.251559047263056 -0.0778691340552363 "HC"
"199" "Sample1177" -0.219649126624628 0.0718748126981265 "HC"
"200" "Sample1178" -0.257630032095784 -0.0689238450150801 "PCOS"
"201" "Sample1179" -0.263340097879979 -0.108202927962511 "HC"
"202" "Sample118" -0.22055776986023 -0.0900033301192883 "HC"
"203" "Sample1180" -0.223710864413331 -0.0831164865461573 "HC"
"204" "Sample1181" -0.261200836812707 0.0717112872389698 "HC"
"205" "Sample1182" -0.262843200575048 -0.0790369394833489 "HC"
"206" "Sample1183" -0.292109968351192 -0.0709549907919425 "HC"
"207" "Sample1184" -0.22673394558665 0.0480289870487646 "HC"
"208" "Sample1185" -0.291962810059081 -0.0710279467956611 "HC"
"209" "Sample1186" -0.26248166922014 -0.0509154514138553 "PCOS"
"210" "Sample1187" -0.258934175881368 -0.0553619405571743 "HC"
"211" "Sample1188" -0.244122281050347 -0.0264641625906022 "PCOS"
"212" "Sample1189" -0.25473610835771 -0.0696116725829249 "HC"
"213" "Sample119" -0.251246339582211 0.0841778945083798 "HC"
"214" "Sample1190" -0.255694698544015 0.0136803527293313 "HC"
"215" "Sample1191" -0.254889863891978 -0.0911448490165855 "HC"
"216" "Sample1192" -0.256128764385541 -0.134242399132838 "HC"
"217" "Sample1193" -0.271986080135667 -0.092059973212065 "PCOS"
"218" "Sample1194" -0.234860938007413 -0.09677225644555 "HC"
"219" "Sample1195" -0.238165313872316 -0.0108468475793464 "HC"
"220" "Sample1196" -0.272886507149258 0.0344821979429872 "PCOS"
"221" "Sample1197" -0.256507370626261 -0.0908596324865849 "PCOS"
"222" "Sample1198" -0.280765905399286 -0.0642790338803506 "HC"
"223" "Sample1199" -0.296805941672816 -0.0812837575721998 "PCOS"
"224" "Sample12" -0.236149293208942 -0.0250499689328072 "HC"
"225" "Sample120" -0.24556648037384 -0.0825287561264718 "HC"
"226" "Sample1200" -0.197191523068485 -0.0356991696557519 "HC"
"227" "Sample1201" -0.285920983626065 -0.0885505554110621 "PCOS"
"228" "Sample1202" -0.284346163042506 -0.0435063145269609 "PCOS"
"229" "Sample1203" -0.24625512536989 -0.0999015714852849 "PCOS"
"230" "Sample1204" -0.252552800028267 -0.0999838688161099 "HC"
"231" "Sample1205" -0.281944611341591 -0.0774484183782117 "HC"
"232" "Sample1206" -0.284658705860932 -0.0867794632098885 "HC"
"233" "Sample1207" -0.277415194530496 -0.0600327386472673 "HC"
"234" "Sample1208" -0.282731155256755 -0.0807151204767228 "HC"
"235" "Sample1209" -0.26698682583229 -0.0959888482640901 "PCOS"
"236" "Sample121" -0.287038530929967 -0.0751372041825848 "HC"
"237" "Sample1210" -0.288549088132576 -0.0942682147533179 "PCOS"
"238" "Sample1211" -0.187794769255586 -0.0292213903415004 "HC"
"239" "Sample1212" -0.221440427407468 -0.123492554529286 "PCOS"
"240" "Sample1213" -0.304033819039538 -0.0694802076404751 "HC"
"241" "Sample1214" -0.277925091508684 -0.103007742901729 "PCOS"
"242" "Sample1215" -0.2715515205454 0.0104285297895848 "HC"
"243" "Sample1216" -0.249055883128879 -0.125770118831868 "HC"
"244" "Sample1217" -0.294912099637402 -0.0864923883188017 "PCOS"
"245" "Sample1218" -0.172980554410499 -0.104132315053363 "PCOS"
"246" "Sample1219" -0.282575805268408 -0.0729823551742422 "HC"
"247" "Sample122" -0.21067055022342 0.0880630072503771 "HC"
"248" "Sample1220" -0.286833162956258 -0.0967305143225239 "HC"
"249" "Sample1221" -0.291191140246516 -0.084696882056481 "HC"
"250" "Sample1222" -0.250113412891906 0.0319926855733382 "PCOS"
"251" "Sample1223" -0.271457091354303 -0.0704229940268236 "HC"
"252" "Sample1224" -0.256024790970518 -0.090717196888311 "HC"
"253" "Sample1225" -0.271098764595276 -0.0801836544026409 "PCOS"
"254" "Sample1226" -0.226007155419846 -0.0712411396992736 "HC"
"255" "Sample1227" -0.247087828966748 -0.0789935792129486 "HC"
"256" "Sample1228" -0.275544463644709 -0.0355421536693832 "HC"
"257" "Sample1229" -0.255799712237981 -0.117215408054905 "PCOS"
"258" "Sample123" -0.282532831011575 -0.0695891491532481 "HC"
"259" "Sample1230" -0.265478976514884 -0.0915655071052136 "HC"
"260" "Sample1231" -0.2433708337076 0.0469042255025966 "HC"
"261" "Sample1232" -0.20097222955955 -0.071807261280649 "HC"
"262" "Sample1233" -0.18706420414488 -0.0123251026560085 "PCOS"
"263" "Sample1234" -0.286125879893156 -0.0568220013252288 "PCOS"
"264" "Sample1235" -0.176526974626259 -0.0572832894605917 "HC"
"265" "Sample1236" -0.278113876059488 -0.0659261001630794 "HC"
"266" "Sample1237" -0.282964349947784 -0.034251978574157 "HC"
"267" "Sample1238" -0.277396669025263 -0.0504241412723659 "HC"
"268" "Sample1239" -0.284719794781773 -0.0094929388935323 "HC"
"269" "Sample124" -0.2626579005122 -0.0460741116491978 "PCOS"
"270" "Sample1240" -0.287799798217963 -0.0789169435641957 "PCOS"
"271" "Sample1241" -0.253635415551816 -0.000234308922704416 "HC"
"272" "Sample1242" -0.305188466634922 -0.0722588024798249 "HC"
"273" "Sample1243" -0.260075498377593 -0.0809572743082414 "PCOS"
"274" "Sample1244" -0.273935890030371 -0.0932555668917401 "HC"
"275" "Sample1245" -0.250923036130895 -0.0749719896252867 "PCOS"
"276" "Sample1246" -0.265728412527967 -0.0501459580955788 "HC"
"277" "Sample1247" -0.285136423585583 -0.0670152973717388 "PCOS"
"278" "Sample1248" -0.290977118767075 -0.090739242417546 "PCOS"
"279" "Sample1249" -0.29117105843111 -0.0734506661937251 "HC"
"280" "Sample125" -0.257733884950659 -0.0605241853584922 "HC"
"281" "Sample1250" -0.283880610000843 -0.067609787588045 "HC"
"282" "Sample1251" -0.262284813618075 -0.102603598031865 "PCOS"
"283" "Sample1252" -0.286877032415149 -0.0698290698865044 "PCOS"
"284" "Sample1253" -0.28390629055654 -0.0603207008686606 "HC"
"285" "Sample1254" -0.289577892516486 -0.0487286211074354 "HC"
"286" "Sample1255" -0.225946696255709 0.0107175735521826 "HC"
"287" "Sample1256" -0.244696121101297 -0.119482741515168 "HC"
"288" "Sample1257" -0.25449751022011 0.120063111741455 "HC"
"289" "Sample1258" -0.260007052124007 -0.0957214099952676 "HC"
"290" "Sample1259" -0.240834393064425 -0.0632109174829525 "PCOS"
"291" "Sample126" -0.236945161980329 -0.0257488178678816 "PCOS"
"292" "Sample1260" -0.271483885695247 -0.0573496902171783 "HC"
"293" "Sample1261" -0.307463389600171 -0.0500881776457341 "HC"
"294" "Sample1262" -0.2898816508354 -0.0647556806043125 "HC"
"295" "Sample1263" -0.271757651876629 -0.0692281087792147 "PCOS"
"296" "Sample1264" -0.254210572722324 -0.0801893761988152 "HC"
"297" "Sample1265" -0.257624094209986 0.0311839761174666 "HC"
"298" "Sample1266" -0.282787123359655 -0.0519960676115881 "HC"
"299" "Sample1267" -0.204978054875298 -0.119662515528236 "HC"
"300" "Sample1268" -0.26783266670516 -0.0122610993478297 "HC"
"301" "Sample1269" -0.234523532465408 -0.0941552610745382 "PCOS"
"302" "Sample127" -0.249521141689725 -0.0817173740384096 "HC"
"303" "Sample1270" -0.251536152841865 0.028989986561339 "HC"
"304" "Sample1271" -0.175619251170987 -0.14244810990139 "HC"
"305" "Sample1272" -0.237471855937711 -0.0848204436038917 "HC"
"306" "Sample1273" -0.262694433904793 -0.0160981935452726 "HC"
"307" "Sample1274" -0.281730467406921 -0.0973295694884613 "HC"
"308" "Sample1275" -0.27558023154206 -0.0521565077266336 "HC"
"309" "Sample1276" -0.247044637314305 -0.0757847959909315 "HC"
"310" "Sample1277" -0.261033729623404 0.0354166702183941 "HC"
"311" "Sample1278" -0.277666454527206 -0.0798843521537297 "HC"
"312" "Sample1279" -0.307500670276881 -0.02841571835189 "HC"
"313" "Sample128" -0.251591278130571 0.0022917768245311 "HC"
"314" "Sample1280" -0.291434106412011 -0.0854612334916155 "HC"
"315" "Sample1281" -0.255857044506831 -0.103387371428907 "HC"
"316" "Sample1282" -0.288261020743326 -0.0858986045496536 "PCOS"
"317" "Sample1283" -0.243651451241885 -0.0549701590292844 "HC"
"318" "Sample1284" -0.212206533730479 -0.142141860098341 "HC"
"319" "Sample1285" -0.263135255089083 -0.0740813836983063 "PCOS"
"320" "Sample1286" -0.286994548964821 -0.101114308898774 "PCOS"
"321" "Sample1287" -0.280631214892281 -0.0901021712842105 "PCOS"
"322" "Sample1288" -0.269850202271164 -0.0862226569668142 "HC"
"323" "Sample1289" -0.273638283804191 0.0807870670126485 "PCOS"
"324" "Sample129" -0.251002497393953 -0.0854186074740896 "HC"
"325" "Sample1290" -0.240085326726552 0.0387768732039776 "HC"
"326" "Sample1291" -0.294178119847952 -0.0905898538420011 "PCOS"
"327" "Sample1292" -0.283862639416402 -0.0731008945931188 "HC"
"328" "Sample1293" -0.242286843609301 -0.0911370235802045 "PCOS"
"329" "Sample1294" -0.244332159452683 -0.120557716031331 "HC"
"330" "Sample1295" -0.272732716143256 -0.125475675748228 "PCOS"
"331" "Sample1296" -0.264930236432731 -0.105345441001569 "HC"
"332" "Sample1297" -0.29269142028744 -0.0894962303884896 "HC"
"333" "Sample1298" -0.27133030101163 -0.0742720450177512 "HC"
"334" "Sample1299" -0.268491241826936 -0.0865081198235614 "PCOS"
"335" "Sample13" -0.253228078020219 -0.00804173035335502 "HC"
"336" "Sample130" -0.250451730384973 -0.13451110780743 "HC"
"337" "Sample1300" -0.268529509361672 -0.0878778475073169 "PCOS"
"338" "Sample1301" -0.274300031408441 -0.0961276830208943 "HC"
"339" "Sample1302" -0.290032056271573 -0.0789102705235892 "HC"
"340" "Sample1303" -0.263627242839659 -0.100370015952579 "HC"
"341" "Sample1304" -0.244888082623221 -0.0956945756297774 "HC"
"342" "Sample1305" -0.176075027615583 -0.0272988645605672 "HC"
"343" "Sample1306" -0.264834723283051 -0.0882015843438641 "HC"
"344" "Sample1307" -0.294158484250157 -0.0827715239684004 "PCOS"
"345" "Sample1308" -0.22014811853057 -0.0908994805948683 "HC"
"346" "Sample1309" -0.277465488670076 -0.0804802980444689 "HC"
"347" "Sample131" -0.27096310869062 -0.0901246749424537 "PCOS"
"348" "Sample1310" -0.257997270867562 -0.0852587197323883 "HC"
"349" "Sample1311" -0.279333516267894 -0.0964154995379578 "PCOS"
"350" "Sample1312" -0.257288803889547 0.0223868336097834 "HC"
"351" "Sample1313" -0.200340336748732 -0.0952568983155072 "PCOS"
"352" "Sample1314" -0.294052745962986 -0.0788431123662411 "HC"
"353" "Sample1315" -0.299843239571864 -0.0565538401181728 "HC"
"354" "Sample1316" -0.268808915282944 -0.0803434098539926 "HC"
"355" "Sample1317" -0.225157579706151 0.0131791224569497 "HC"
"356" "Sample1318" -0.230956444917873 -0.0647829923296785 "PCOS"
"357" "Sample1319" -0.220360432104545 0.0650784759016381 "HC"
"358" "Sample132" -0.226418896827121 -0.0943173923049566 "HC"
"359" "Sample1320" -0.23281118363407 -0.0996789585728898 "HC"
"360" "Sample1321" -0.270270300083175 -0.0588082262648193 "PCOS"
"361" "Sample1322" -0.207098108037552 -0.129250218465838 "PCOS"
"362" "Sample1323" -0.276831758998092 -0.0702573218632439 "HC"
"363" "Sample1324" -0.293010367903486 -0.0937538567578675 "PCOS"
"364" "Sample1325" -0.268480649847142 7.47168635689805e-05 "HC"
"365" "Sample1326" -0.244053937666157 -0.0312073270554294 "PCOS"
"366" "Sample1327" -0.287327756961677 -0.0479843766249988 "HC"
"367" "Sample1328" -0.229888917642033 -0.0789763875613263 "HC"
"368" "Sample1329" -0.233514579861876 -0.028216656694719 "PCOS"
"369" "Sample133" -0.229582685838041 -0.0100872760213792 "HC"
"370" "Sample1330" -0.266154315306415 -0.102602864609809 "PCOS"
"371" "Sample1331" -0.258323773616497 -0.108023487673916 "HC"
"372" "Sample1332" -0.285253319256692 -0.107656602163696 "HC"
"373" "Sample1333" -0.285543346459532 -0.0172304871300329 "PCOS"
"374" "Sample1334" -0.252639914003791 -0.114878407422716 "HC"
"375" "Sample1335" -0.273671463559567 -0.0823652890436616 "HC"
"376" "Sample1336" -0.260929954311534 -0.0918233802046179 "HC"
"377" "Sample1337" -0.258287745062357 -0.0809422664469928 "HC"
"378" "Sample1338" -0.278737309051565 -0.106522944694943 "PCOS"
"379" "Sample1339" -0.278080636884287 -0.0659344010269255 "HC"
"380" "Sample134" -0.261482880700164 0.0353935524890984 "PCOS"
"381" "Sample1340" -0.224452991010743 -0.102984193505422 "HC"
"382" "Sample1341" -0.268458453394517 -0.108207189968478 "HC"
"383" "Sample1342" -0.23175634762241 -0.0896240069426305 "PCOS"
"384" "Sample1343" -0.241474881300281 -0.0954350051085562 "PCOS"
"385" "Sample1344" -0.267071511342485 -0.0655440953647049 "HC"
"386" "Sample1345" -0.260388896345552 0.116239967488832 "HC"
"387" "Sample1346" -0.168933002345226 0.0547200460591788 "HC"
"388" "Sample1347" -0.277646798694089 -0.0963755595910953 "PCOS"
"389" "Sample1348" -0.287650396877652 -0.0707445775281311 "HC"
"390" "Sample1349" -0.308189287376287 -0.0603327336867203 "HC"
"391" "Sample135" -0.249402359578883 -0.09144805895547 "PCOS"
"392" "Sample1350" -0.286029359112431 -0.094231478624128 "HC"
"393" "Sample1351" -0.25063832361124 -0.0872635104971572 "HC"
"394" "Sample1352" -0.279782604925662 -0.101389675853708 "HC"
"395" "Sample1353" -0.263857838730044 -0.101166930971887 "PCOS"
"396" "Sample1354" -0.258323688592851 -0.109619409324502 "PCOS"
"397" "Sample1355" -0.238736577578147 -0.0829566534876002 "HC"
"398" "Sample1356" -0.285421151502601 -0.0697891098479753 "PCOS"
"399" "Sample1357" -0.284583303569076 -0.0150876248571859 "HC"
"400" "Sample1358" -0.275910954494317 -0.0801492155912279 "HC"
"401" "Sample1359" -0.262504381679532 -0.0577153929053826 "PCOS"
"402" "Sample136" -0.280357307275031 -0.054965708806841 "HC"
"403" "Sample1360" -0.288327111873699 -0.0662529633269895 "HC"
"404" "Sample1361" -0.148984159735564 -0.102689660620412 "PCOS"
"405" "Sample1362" -0.240260097471657 0.103467683615077 "PCOS"
"406" "Sample1363" -0.254287237181757 0.0333415208730474 "HC"
"407" "Sample1364" -0.300565161550525 -0.0501816358357647 "HC"
"408" "Sample1365" -0.243711049811739 -0.0821249839564116 "HC"
